com_id,common_name,scientific_name,genus,family,date_planted,age_description,latitude,longitude
1050069,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.79220219,144.9485909
1050078,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.79218211,144.9486709
1050088,Wattle,Acacia sp.,Acacia,Fabaceae,1/01/1900,Mature,-37.79200919,144.9488189
1050094,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.79181493,144.9489122
1050105,Wirilda,Acacia retinodes,Acacia,Fabaceae,1/01/1900,Mature,-37.79170708,144.9489743
1050107,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.7916966,144.9489137
1050109,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.79166742,144.9489315
1050110,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.79168282,144.9489682
1050114,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.79161282,144.948955
1050129,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.79147843,144.9491053
1050130,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.79151425,144.9490823
1050134,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.7848827,144.9553811
1050169,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78401638,144.9560807
1050177,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78394396,144.9561562
1050179,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78387028,144.9560498
1050181,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.7840533,144.9561725
1050186,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78401879,144.9563089
1050188,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78399659,144.956267
1050190,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78399281,144.9562264
1050194,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78415969,144.9564637
1050197,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.7841577,144.9565256
1050217,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78410063,144.956797
1050224,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7836816,144.9567864
1050227,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78358255,144.9568298
1050230,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78335077,144.9569744
1050231,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78325853,144.9569298
1050234,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78347507,144.956607
1050235,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78358161,144.9564188
1050239,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78301824,144.9567417
1050240,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78278805,144.9568229
1050241,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78276446,144.9568681
1050243,Silky Oak,Grevillea robusta,Grevillea,Proteaceae,1/01/1900,Mature,-37.7825256,144.9571748
1050248,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78294173,144.9569805
1050250,Silky Oak,Grevillea robusta,Grevillea,Proteaceae,1/01/1900,Mature,-37.78340761,144.9570562
1050255,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.78378398,144.9569335
1050256,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.78385125,144.9569413
1050257,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.78394096,144.9569178
1050261,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.78421856,144.9568681
1050269,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78380802,144.9558006
1050272,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78376968,144.9558036
1050275,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78379334,144.9557527
1050280,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78370197,144.9557088
1050289,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78361912,144.955702
1050290,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78359331,144.9557046
1050291,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78359362,144.955681
1050292,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78357912,144.9556316
1050294,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78359152,144.9556431
1050295,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78358683,144.9556631
1050297,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78354217,144.9556552
1050302,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78353292,144.9555768
1050311,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78350301,144.9555903
1050312,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78351649,144.9555827
1050316,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78346342,144.9555833
1050318,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78333982,144.9554896
1050320,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78332835,144.9554908
1050321,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78331077,144.9554714
1050329,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78325021,144.9554568
1050330,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78324466,144.9554687
1050333,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78321778,144.9554505
1050335,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78318943,144.9554721
1050336,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78317738,144.9554398
1050340,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78313271,144.9553975
1050345,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7831296,144.954901
1050349,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78322737,144.9551032
1050350,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78322261,144.9550771
1050352,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78321594,144.9550655
1050357,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78320694,144.9550432
1050359,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78316599,144.955137
1050364,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78312762,144.9550653
1050372,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78310871,144.954986
1050373,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78312029,144.95498
1050381,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78305726,144.9549576
1050382,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78303573,144.9549591
1050393,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78296101,144.954915
1050394,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78298245,144.9548664
1050397,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78295011,144.9548664
1050402,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78292959,144.9548842
1050404,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.7829253,144.9548445
1050406,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78291614,144.9548103
1050408,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7826118,144.9552353
1050410,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78286334,144.9548208
1050413,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78283731,144.9548106
1050416,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78279336,144.9548019
1050417,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78278717,144.9548174
1050418,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78278677,144.9548355
1050419,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78277423,144.9548169
1050423,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78273471,144.9548153
1050424,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78273841,144.9547799
1050442,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78277247,144.9544751
1050459,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78254374,144.9544115
1050463,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78249575,144.9543333
1050464,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78250227,144.9543142
1050465,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78247506,144.9543253
1050468,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78248297,144.95423
1050476,Brown mallet,Eucalyptus astringens,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78241034,144.9548696
1050484,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78287504,144.9561751
1050485,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78299857,144.9562051
1050487,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78260231,144.9565056
1050491,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78230149,144.9560463
1050492,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78220671,144.9558318
1050504,Willow Leaf Peppermint,Eucalyptus nicholii,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78188777,144.9565353
1050512,Willow Bottlebrush,Callistemon salignus,Callistemon,Myrtaceae,1/01/1900,Mature,-37.78181125,144.9563082
1050513,Willow Bottlebrush,Callistemon salignus,Callistemon,Myrtaceae,1/01/1900,Mature,-37.78181234,144.9562673
1050535,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78202915,144.9561442
1050541,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.78195832,144.9559923
1050545,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.78192453,144.9559448
1050550,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.7818849,144.9558532
1050551,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78185966,144.9557227
1050552,Bracelet Honey Myrtle,Melaleuca armillaris,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78177954,144.955755
1050570,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78167365,144.9545758
1050571,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78167801,144.9543028
1050577,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78169725,144.9536647
1050581,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78139748,144.9530395
1050584,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78141705,144.9529506
1050589,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78148711,144.9523336
1050590,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,1/01/1900,Mature,-37.78162979,144.952751
1050597,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78150375,144.9524043
1050611,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78174576,144.9498704
1050657,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78071391,144.9487231
1050678,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.7813617,144.9531686
1050681,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,1/01/1900,Mature,-37.78137897,144.9536654
1050688,English Ash,Fraxinus excelsior,Fraxinus,Oleaceae,1/01/1900,Mature,-37.78117906,144.9553736
1050692,Lombardy Poplar,Populus nigra italica,Populus,Salicaceae,1/01/1900,Mature,-37.78125818,144.9558563
1050697,Deodar,Cedrus deodara,Cedrus,Pinaceae,1/01/1900,Mature,-37.78150311,144.9560266
1050700,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78451913,144.9567322
1050701,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78450301,144.9566864
1050704,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78450766,144.9565387
1050705,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.7844916,144.9564888
1050707,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78448101,144.9564105
1050709,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78019192,144.9570857
1050715,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,1/01/1900,Mature,-37.78010482,144.9571547
1050716,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.77990509,144.9572289
1050720,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,1/01/1900,Mature,-37.77984652,144.9572233
1050738,Wirilda,Acacia retinodes,Acacia,Fabaceae,1/01/1900,Mature,-37.77976588,144.9579975
1050746,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78023931,144.9571792
1050748,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78017705,144.9572883
1050752,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78026165,144.957519
1050759,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78004929,144.9578466
1050772,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77999184,144.9577045
1050775,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,1/01/1900,Mature,-37.77996549,144.9577679
1050780,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77979353,144.9580332
1050824,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7780308,144.9578868
1050825,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77817953,144.957819
1050828,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77844492,144.957764
1050830,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77846574,144.9577941
1050833,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77857606,144.9577091
1050838,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77866859,144.9576009
1050841,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77873513,144.9575683
1050844,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77876845,144.9576161
1050852,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.7779425,144.9566493
1050854,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77791299,144.9568442
1050857,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77802713,144.9572152
1050858,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77808287,144.9572858
1050860,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77821452,144.957394
1050903,Willow Leaf Peppermint,Eucalyptus nicholii,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77935333,144.9556629
1050913,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77891354,144.9546248
1050914,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.7788328,144.9546197
1050915,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77874038,144.9546171
1050916,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77864938,144.9546179
1050919,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77842376,144.9546769
1050920,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77833903,144.954702
1050921,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77826268,144.9547427
1050928,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77776171,144.9552668
1050931,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77773953,144.9555984
1050933,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77782166,144.9557875
1050935,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77789735,144.9559687
1050939,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77803198,144.9559883
1050941,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77778088,144.956429
1050947,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77781009,144.9570321
1050953,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77792072,144.9578069
1050957,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77798788,144.9576951
1050962,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7780193,144.9577585
1050964,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77883489,144.9575373
1050965,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77885333,144.9574783
1050966,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77886431,144.9575082
1050969,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77893206,144.9575093
1050976,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77909645,144.9574302
1050980,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.77947703,144.9571832
1050988,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.77970739,144.9569058
1050992,Variegated Elm,Ulmus minor 'Variegata',Ulmus,Ulmaceae,1/01/1900,Mature,-37.77954133,144.956578
1050995,Golden Elm,Ulmus glabra 'Lutescens',Ulmus,Ulmaceae,1/01/1900,Mature,-37.77939163,144.9562341
1051002,Golden Elm,Ulmus glabra 'Lutescens',Ulmus,Ulmaceae,1/01/1900,Mature,-37.77957467,144.9560582
1051003,Variegated Elm,Ulmus minor 'Variegata',Ulmus,Ulmaceae,1/01/1900,Mature,-37.77954451,144.9559041
1051009,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.77990703,144.9567496
1051021,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78068046,144.9551518
1051023,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78061803,144.9552415
1051028,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78040995,144.9549094
1051029,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78037741,144.9548023
1051033,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78020687,144.9544506
1051035,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.78007062,144.954299
1051036,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77997161,144.9542397
1051044,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77942848,144.9545936
1051045,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77941496,144.9546973
1051057,Desert Ash,Fraxinus angustifolia,Fraxinus,Oleaceae,1/01/1900,Mature,-37.77905265,144.9545083
1051082,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77750718,144.9544394
1051084,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77754493,144.9547193
1051085,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77756157,144.9548471
1051086,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77758296,144.954989
1051087,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77760649,144.9552619
1051092,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77768284,144.955915
1051093,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/01/1900,Mature,-37.77771239,144.9560079
1051097,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78402577,144.9562282
1051098,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78406682,144.9561755
1051099,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78409038,144.9561606
1051101,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78404052,144.9560963
1051105,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78413627,144.9549978
1051106,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7840938,144.9550283
